dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,selected_template_entropy,pca_n_components,pca_explained_variance_ratio_sum,direction_source,operator_source,cs_flow_train_mse_mean,cs_flow_train_cosine_mean,cs_flow_pred_target_cosine_mean,cs_flow_target_dist_mean,cs_flow_target_dist_std,cs_flow_velocity_norm_mean,cs_flow_velocity_norm_std,cs_flow_fallback_rate,cs_flow_target_effective_rank,cs_flow_target_pairwise_cosine_mean,cs_flow_velocity_effective_rank,cs_flow_velocity_pairwise_cosine_mean,unique_direction_ratio,generated_direction_pairwise_cosine_mean,effective_aug_multiplier,cs_flow_hidden_width,cs_flow_class_embedding_dim,cs_flow_hidden_layers,cs_flow_t_gen,cs_flow_k_same,cs_flow_epochs,cs_flow_batch_size,cs_flow_lr,cs_flow_weight_decay,ag_target_effective_rank,ag_target_pairwise_cosine_mean,ag_target_norm_mean,ag_target_norm_std,ag_head_pairwise_cosine_mean,ag_head_effective_rank,ag_head_usage_entropy,ag_operator_train_mse_mean,ag_operator_train_cosine_mean,ag_pred_target_cosine_mean,ag_tangent_available_rate,ag_fallback_rate,ag_pos_dist_mean,ag_neg_centroid_dist_mean,ag_pred_norm_mean,ag_hidden_dim,ag_ridge,ag_activation,effective_k_ag_heads,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
japanesevowels,3,cs_flow_target_direct,success,,0.9681596726696928,0.9797875150499292,0.011627842380236397,2160,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_target_direct_probe,1.0,16,0,0,9.003204917069525,cs_flow_target_direct,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0003146159041153,2.461458994400469,1.1814413085629598,0.2950696125947556,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/cs_flow_target_direct/japanesevowels/s3/candidate_audit/japanesevowels_s3_cs_flow_target_direct_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.461458994400469,,,,,,1.0,0.0999999999999999,0.1000000014901161,,,cs_flow_operator,cs_flow_target_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,4.676515679832578,4.676515679832578,1.0,0.0,0.0,,,cs_flow_operator,cs_flow_target_direct,0.0,1.0,1.0,4.676515679832578,0.6896298994547211,4.676515679832578,0.6896298994547211,0.0,49.43978132067024,-0.0004087782450632,49.99382358999202,-0.0004087782450632,0.1,1.0,1.0,0.0,0.0,0.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,cs_flow_single_step,success,,0.9681596726696928,0.9851554198607804,0.01699574719108754,2160,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,1.0,17,0,0,9.60481784096919,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0003148774284107,2.4471709754595112,1.188642883258231,0.304741849867817,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/japanesevowels/s3/candidate_audit/japanesevowels_s3_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.4471709754595112,,,,,,1.0,0.1,0.1000000014866667,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,4.676515679832578,4.676515679832578,0.4182276355256981,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0085716331377625,0.5503749251365662,0.4182276355256981,4.676515679832578,0.6896298994547211,4.676515679832578,0.6896298994547211,0.0,49.43978132067024,-0.0004087782450632,49.99382358999202,-0.0004087782450632,1.0,0.9975897127391846,10.0,156.0,9.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,ag_pia_multihead5,success,,0.9681596726696928,0.979494931784072,0.01133525911437916,2160,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_multihead_uniform,1.0,23,0,0,10.23511879495345,ag_pia_multihead5,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.0003152767956858,2.4489769397175256,1.1963071031406634,0.314843410868015,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,5.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_multihead5/japanesevowels/s3/candidate_audit/japanesevowels_s3_ag_pia_multihead5_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.4489769397175256,,,,,,1.0,0.1,0.1000000014832174,,,ag_pia_operator,ag_pia_multihead5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,3.441621903035171,1.0,0.8666868367924077,1.0,0.0,,,,0.0,0.0,,,ag_pia_operator,ag_pia_multihead5,,,,,,,,,,,,,,,,,,,,,,,,,49.90133302722016,0.000984569850177,3.442795063097731,0.4843845315909565,0.1376926071743616,3.8862086247303846,1.6090314385719229,0.0034063124914264,0.8671538128343703,0.8666868367924077,1.0,0.0,4.660728761912522,4.349658563597417,1.0,156.0,0.001,tanh,5.0,,,,,
japanesevowels,3,wdba_sameclass,success,,0.9681596726696929,0.9804414285788327,0.012281755909139713,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,26,0,0,17.20127274200786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.5399708299206387,,
japanesevowels,3,dba_sameclass,success,,0.9681596726696929,0.9830975321474834,0.014937859477790472,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,30,0,0,6.7855300980154425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
racketsports,1,csta_topk_uniform_top5,success,,0.8656212251404092,0.8836541979147613,0.01803297277435212,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,24,0,0,7.638120102928951,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216949517642,0.0001210313389003,1.0995935217345465,0.1589441426297356,0.0655241100416824,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.275203377551117,0.1583333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/racketsports/s1/candidate_audit/racketsports_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000005150983,0.9245948209127982,1.2662359186296734,0.9098031937436988,0.3564327248859743,2.0783156069380166,0.1000000005150983,0.1000000014901161,1.0,0.1,0.1,0.0655241100416824,0.0,0.0,2.1438648560026827,0.0001210313389003,1.2662359186296734,0.9098031937436988,0.3564327248859743,2.0783156069380166,0.9245948209127982,1.0,0.1000000005150983,0.1000000014901161,2.275203377551117,0.1583333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6439876728442867,0.6505309066490541,0.0133635817838723,,,,0.0,0.0,,,,0.0,2.275203377551117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,csta_template_random_within_bank,success,,0.8656212251404092,0.8831455399061033,0.01752431476569416,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.9409722222222222,24,0,0,7.657643532962538,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217020075109,0.0001210358037507,1.099741774873562,0.1592059607492786,0.0655241100442497,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.258223307985274,0.1333333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/racketsports/s1/candidate_audit/racketsports_s1_csta_template_random_within_bank_candidate_audit.csv.gz,0.1000000004688287,0.6609764279167863,1.2662359186296734,0.9098031937436988,0.3564327248859743,2.0783156069380166,0.1000000004688287,0.1000000014901161,1.0,0.1,0.1,0.0655241100442497,0.0,0.0,2.1438648560026827,0.0001210358037507,1.2662359186296734,0.9098031937436988,0.3564327248859743,2.0783156069380166,0.6609764279167863,1.0,0.1000000004688287,0.1000000014901161,2.258223307985274,0.1333333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6439876728442867,0.6505309066490541,0.0133635817838723,,,,0.0,0.0,,,,0.0,2.258223307985274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,random_cov_state,success,,0.8656212251404092,0.8852757165720937,0.019654491431684518,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9409722222222222,30,0,0,3.3028837570454925,,,,,,,,,,0.00012104707091044239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,pca_cov_state,success,,0.8656212251404092,0.8644622412228047,-0.0011589839176044947,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9409722222222222,30,0,0,3.214608076028526,,,,,,,,,,0.00012104215781355955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8398932814598083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,cs_flow_target_direct,success,,0.8656212251404092,0.8714788732394366,0.005857648099027446,1200,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_target_direct_probe,0.9409722222222222,30,0,0,8.160695691942237,cs_flow_target_direct,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0002221116666626,0.0001220775719499,1.0932826853255595,0.1485017278225952,0.0655241097122518,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,1.0,0.0,0.0,0.0,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/cs_flow_target_direct/racketsports/s1/candidate_audit/racketsports_s1_cs_flow_target_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.0655241097122518,0.0,0.0,2.1438648560026827,0.0001220775719499,,,,,,1.0,0.1,0.1000000014280279,,,cs_flow_operator,cs_flow_target_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,2.366774877013447,2.366774877013447,1.0,0.0,0.0,,,cs_flow_operator,cs_flow_target_direct,0.0,1.0,1.0,2.366774877013447,0.8239873258919682,2.366774877013447,0.8239873258919682,0.0,15.709795239975383,-0.0011504853290943,17.32769453563638,-0.0011504853290943,0.1,1.0,1.0,0.0,0.0,0.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,cs_flow_single_step,success,,0.8656212251404092,0.9135416666666668,0.04792044152625763,1200,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_single_step,0.9388888888888888,15,0,0,6.846147627918981,cs_flow_single_step,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0002218721385024,0.0001216439439735,1.0941877070794293,0.1514319196576778,0.0655241097122518,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,1.0,0.0,0.0,0.0,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/cs_flow_single_step/racketsports/s1/candidate_audit/racketsports_s1_cs_flow_single_step_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.0655241097122518,0.0,0.0,2.1438648560026827,0.0001216439439735,,,,,,1.0,0.1,0.1000000014528632,,,cs_flow_operator,cs_flow_single_step,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,2.366774877013447,2.366774877013447,0.4887440102986419,0.0,0.0,,,cs_flow_operator,cs_flow_single_step,0.0357372090220451,0.4685910642147064,0.4887440102986419,2.366774877013447,0.8239873258919682,2.366774877013447,0.8239873258919682,0.0,15.709795239975383,-0.0011504853290943,17.32769453563638,-0.0011504853290943,1.0,0.9920019320509106,10.0,128.0,4.0,2.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,ag_pia_multihead5,success,,0.8656212251404092,0.8841888643977036,0.018567639257294433,1200,10.0,10.0,covariance_state_operator,hard,resnet1d,True,False,none,True,ag_pia_multihead_uniform,0.9705882352941176,30,0,0,8.258649712079205,ag_pia_multihead5,anchor_conditioned_operator,,,AG-PIA,augmentation_field_generalized_inverse,local_margin_safe_step,whitening_coloring,0.000221995338484,0.0001214789878686,1.09595632171792,0.1536466837840226,0.0655241097122518,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,5.0,0.0,0.0,0.0,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/ag_pia_multihead5/racketsports/s1/candidate_audit/racketsports_s1_ag_pia_multihead5_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.0655241097122518,0.0,0.0,2.1438648560026827,0.0001214789878686,,,,,,1.0,0.1,0.1000000014652808,,,ag_pia_operator,ag_pia_multihead5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,ag_pia_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,1.6890365080130278,1.0,0.7661131923615572,1.0,0.0,,,,0.0,0.0,,,ag_pia_operator,ag_pia_multihead5,,,,,,,,,,,,,,,,,,,,,,,,,17.333005111747852,0.0020978362676273,1.7008300173306716,0.5884855597044012,0.1106401439249166,3.456644579474236,1.6083182612349465,0.0224282983868599,0.7645028669379704,0.7661131923615572,1.0,0.0,2.2747670356206666,1.918840039907039,1.0,64.0,0.001,tanh,5.0,,,,,
racketsports,1,wdba_sameclass,success,,0.8656212251404092,0.8974447898202618,0.03182356467985259,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9705882352941176,17,0,0,6.962129750056192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,81.66226039613369,,
racketsports,1,dba_sameclass,success,,0.8656212251404092,0.8670838823012736,0.0014626571608644667,1200,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.9705882352941176,18,0,0,2.8240283459890634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
racketsports,2,csta_topk_uniform_top5,success,,0.8588293650793651,0.88329945799458,0.024470092915214847,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.206629817024805,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217384352671,0.0001339461143629,1.1007637278306668,0.1610193100252926,0.0647946890353882,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.265079715684917,0.1416666666666666,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/racketsports/s2/candidate_audit/racketsports_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999997857916,0.8716770730425757,1.298999181628997,0.8934441938826825,0.4055549877463148,2.06201399732911,0.0999999997857916,0.1000000014901161,1.0,0.1,0.1,0.0647946890353882,0.0,0.0,2.169316663145023,0.0001339461143629,1.298999181628997,0.8934441938826825,0.4055549877463148,2.06201399732911,0.8716770730425757,1.0,0.0999999997857916,0.1000000014901161,2.265079715684917,0.1416666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6409920133104581,0.6446748194233678,0.0161542688599673,,,,0.0,0.0,,,,0.0,2.265079715684917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,csta_template_random_within_bank,success,,0.8588293650793651,0.8722141673570837,0.013384802277718544,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,0.9705882352941176,13,0,0,6.4384704700205475,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217657905436,0.0001339512569497,1.1027038015850534,0.1627881077847962,0.0647946890287197,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.266056805310132,0.1333333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/csta_template_random_within_bank/racketsports/s2/candidate_audit/racketsports_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999997746601,0.5943641738982702,1.298999181628997,0.8934441938826825,0.4055549877463148,2.06201399732911,0.0999999997746601,0.1000000014901161,1.0,0.1,0.1,0.0647946890287197,0.0,0.0,2.169316663145023,0.0001339512569497,1.298999181628997,0.8934441938826825,0.4055549877463148,2.06201399732911,0.5943641738982702,1.0,0.0999999997746601,0.1000000014901161,2.266056805310132,0.1333333333333333,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6409920133104581,0.6446748194233678,0.0161542688599673,,,,0.0,0.0,,,,0.0,2.266056805310132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,random_cov_state,success,,0.8588293650793651,0.8722502514351462,0.013420886355781092,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,3.2394416589522734,,,,,,,,,,0.00013395705742745743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,pca_cov_state,success,,0.8588293650793651,0.872829417773238,0.014000052693872833,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9081453634085213,14,0,0,1.7864216410089284,,,,,,,,,,0.00013396381950447507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8395488262176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,cs_flow_target_direct,success,,0.8588293650793651,0.846182357301705,-0.012647007777660146,1200,10.0,10.0,covariance_state_flow,hard,resnet1d,True,False,none,True,cs_flow_target_direct_probe,0.9373774509803922,13,0,0,6.3804941810667515,cs_flow_target_direct,anchor_conditioned_flow,,,CS-Flow,one_step_flow_matching,local_margin_safe_step,whitening_coloring,0.0002219793366967,0.0001348902658824,1.096455561084646,0.1520842147248044,0.064794689186512,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,1.0,0.0,0.0,0.0,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_cs_flow_pilot3_v1/resnet1d_s123/_csta_runs/cs_flow_target_direct/racketsports/s2/candidate_audit/racketsports_s2_cs_flow_target_direct_candidate_audit.csv.gz,0.1,,,,,,,,,0.1,0.1,0.064794689186512,0.0,0.0,2.169316663145023,0.0001348902658824,,,,,,1.0,0.1,0.1000000015522042,,,cs_flow_operator,cs_flow_target_direct,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,cs_flow_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,2.24259388509326,2.24259388509326,1.0,0.0,0.0,,,cs_flow_operator,cs_flow_target_direct,0.0,1.0,1.0,2.2425938850932594,0.8120615539868142,2.2425938850932594,0.8120615539868142,0.0,16.049432647161648,-0.0055196593435913,17.385471757577402,-0.0055196593435913,0.1,1.0,1.0,0.0,0.0,0.0,-1.0,5.0,50.0,128.0,0.001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
